local_name,geo_lat,geo_lng,country,province,gmt,full_text
phuket,7.876533426,98.3815295,Thailand,Phuket,7,phuket - Phuket - Thailand
prachin buri,14.0572156,101.3767989,Thailand,Prachin Buri,7,prachin buri - Prachin Buri - Thailand
prachuap khiri khan,11.80299605,99.80000169,Thailand,Prachuap Khiri Khan,7,prachuap khiri khan - Prachuap Khiri Khan - Thailand
hua hin,12.56970949,99.94432816,Thailand,Prachuap Khiri Khan,7,hua hin - Prachuap Khiri Khan - Thailand
ranong,9.962001095,98.63800257,Thailand,Ranong,7,ranong - Ranong - Thailand
ratchaburi,13.54189821,99.82154496,Thailand,Ratchaburi,7,ratchaburi - Ratchaburi - Thailand
rayong,12.67184796,101.2814559,Thailand,Rayong,7,rayong - Rayong - Thailand
roi et,16.050996,103.6549986,Thailand,Roi Et,7,roi et - Roi Et - Thailand
aranyaprathet,13.68235476,102.4969372,Thailand,Sa Kaeo,7,aranyaprathet - Sa Kaeo - Thailand
sakhon nakhon,17.16790428,104.1478959,Thailand,Sakon Nakhon,7,sakhon nakhon - Sakon Nakhon - Thailand
samut prakan,13.60690716,100.6114709,Thailand,Samut Prakan,7,samut prakan - Samut Prakan - Thailand
samut sakhon,13.536,100.2740046,Thailand,Samut Sakhon,7,samut sakhon - Samut Sakhon - Thailand
samut songkhram,13.41299699,100.0009986,Thailand,Samut Songkhram,7,samut songkhram - Samut Songkhram - Thailand
saraburi,14.53036501,100.8799816,Thailand,Saraburi,7,saraburi - Saraburi - Thailand
satun,6.616701099,100.0666986,Thailand,Satun,7,satun - Satun - Thailand
sisaket,15.12025148,104.3298486,Thailand,Si Sa Ket,7,sisaket - Si Sa Ket - Thailand
sing buri,14.886999,100.4010036,Thailand,Sing Buri,7,sing buri - Sing Buri - Thailand
hat yai,6.996432107,100.4714278,Thailand,Songkhla,7,hat yai - Songkhla - Thailand
songkhla,7.209959126,100.5600012,Thailand,Songkhla (Songkhla Lake),7,songkhla - Songkhla (Songkhla Lake) - Thailand
sukhothai,17.01186729,99.7515234,Thailand,Sukhothai,7,sukhothai - Sukhothai - Thailand
supham buri,14.47100105,100.1289966,Thailand,Suphan Buri,7,supham buri - Suphan Buri - Thailand
surat thani,9.1500991,99.34012732,Thailand,Surat Thani,7,surat thani - Surat Thani - Thailand
surin,14.88682904,103.4914502,Thailand,Surin,7,surin - Surin - Thailand
mae sot,16.71617474,98.57076859,Thailand,Tak,7,mae sot - Tak - Thailand
tak,16.88474326,99.12933915,Thailand,Tak,7,tak - Tak - Thailand
trang,7.563400084,99.60801794,Thailand,Trang,7,trang - Trang - Thailand
trat,12.23700309,102.5090016,Thailand,Trat,7,trat - Trat - Thailand
ubon ratchathani,15.24995933,104.8300248,Thailand,Ubon Ratchathani,7,ubon ratchathani - Ubon Ratchathani - Thailand
udon thani,17.4047632,102.7893225,Thailand,Udon Thani,7,udon thani - Udon Thani - Thailand
uthai thani,15.38186342,100.026442,Thailand,Uthai Thani,7,uthai thani - Uthai Thani - Thailand
uttaradit,17.63162274,100.0971871,Thailand,Uttaradit,7,uttaradit - Uttaradit - Thailand
yala,6.550490335,101.2850732,Thailand,Yala,7,yala - Yala - Thailand
yasothon,15.78799812,104.1509977,Thailand,Yasothon,7,yasothon - Yasothon - Thailand
nassau,25.08339012,-77.3500437,The Bahamas,,0,nassau -  - The Bahamas
brikama,13.28036379,-16.6599497,The Gambia,Banjul,0,brikama - Banjul - The Gambia
banjul,13.45387646,-16.5917014,The Gambia,Banjul,0,banjul - Banjul - The Gambia
kerewan,13.49399711,-16.0949964,The Gambia,Lower River,0,kerewan - Lower River - The Gambia
mansa konko,13.3773121,-15.6785664,The Gambia,Lower River,0,mansa konko - Lower River - The Gambia
georgetown,13.55100308,-14.7670015,The Gambia,Maccarthy Island,0,georgetown - Maccarthy Island - The Gambia
bansang,13.43363609,-14.6500207,The Gambia,Maccarthy Island,0,bansang - Maccarthy Island - The Gambia
basse santa su,13.31000112,-14.2229965,The Gambia,Upper River,0,basse santa su - Upper River - The Gambia
sotouboua,8.557002133,0.984996462,Togo,Centre,0,sotouboua - Centre - Togo
sokode,8.9904706,1.149996703,Togo,Centre,0,sokode - Centre - Togo
bassar,9.261000068,0.789003574,Togo,Kara,0,bassar - Kara - Togo
lome,6.131937072,1.222757119,Togo,Maritime,0,lome - Maritime - Togo
kpalime,6.900391458,0.630028441,Togo,Plateaux,0,kpalime - Plateaux - Togo
atakpame,7.530042947,1.120024372,Togo,Plateaux,0,atakpame - Plateaux - Togo
neiafu,-18.6495735,-173.983292,Tonga,,-11,neiafu -  - Tonga
nukualofa,-21.1385123,-175.220564,Tonga,,-11,nukualofa -  - Tonga
port-of-spain,10.65199709,-61.5170308,Trinidad and Tobago,Port of Spain,-4,port-of-spain - Port of Spain - Trinidad and Tobago
san fernando,10.28046166,-61.4593767,Trinidad and Tobago,San Fernando,-4,san fernando - San Fernando - Trinidad and Tobago
beja,36.73040529,9.190022744,Tunisia,B?ja,1,beja - B?ja - Tunisia
bizerte,37.29042279,9.854995075,Tunisia,Bizerte,1,bizerte - Bizerte - Tunisia
gabes,33.90042299,10.09999304,Tunisia,Gab?s,1,gabes - Gab?s - Tunisia
gafsa,34.42044293,8.780021931,Tunisia,Gafsa,1,gafsa - Gafsa - Tunisia
jendouba,36.50000406,8.749998615,Tunisia,Jendouba,1,jendouba - Jendouba - Tunisia
qairouan,35.68039187,10.09999304,Tunisia,Kairouan,1,qairouan - Kairouan - Tunisia
kasserine,35.2167031,8.716698503,Tunisia,Kass?rine,1,kasserine - Kass?rine - Tunisia
qasserine,35.18039654,8.829993041,Tunisia,Kass?rine,1,qasserine - Kass?rine - Tunisia
kebili,33.68999703,8.971002538,Tunisia,Kebili,1,kebili - Kebili - Tunisia
el kef,36.18263511,8.714754597,Tunisia,Le Kef,1,el kef - Le Kef - Tunisia
mahdia,35.48391304,11.04087662,Tunisia,Mahdia,1,mahdia - Mahdia - Tunisia
l'ariana,36.86667315,10.19999755,Tunisia,Manubah,1,l'ariana - Manubah - Tunisia
medenine,33.399999,10.41669956,Tunisia,M?denine,1,medenine - M?denine - Tunisia
ben gardane,33.14039187,11.22002803,Tunisia,M?denine,1,ben gardane - M?denine - Tunisia
zarzis,33.51039512,11.09998368,Tunisia,M?denine,1,zarzis - M?denine - Tunisia
monastir,35.73070214,10.76729456,Tunisia,Monastir,1,monastir - Monastir - Tunisia
nabeul,36.46034426,10.7300321,Tunisia,Nabeul,1,nabeul - Nabeul - Tunisia
sfax,34.75003522,10.72000688,Tunisia,Sfax,1,sfax - Sfax - Tunisia
sdid bouzid,35.01669608,9.500004482,Tunisia,Sidi Bou Zid,1,sdid bouzid - Sidi Bou Zid - Tunisia
siliana,36.08330413,9.3833016,Tunisia,Siliana,1,siliana - Siliana - Tunisia
sousse,35.82999514,10.62502559,Tunisia,Sousse,1,sousse - Sousse - Tunisia
tataouine,33.00000315,10.46670359,Tunisia,Tataouine,1,tataouine - Tataouine - Tunisia
dehibat,32.01704958,10.7000081,Tunisia,Tataouine,1,dehibat - Tataouine - Tunisia
tozeur,33.93042116,8.129984089,Tunisia,Tozeur,1,tozeur - Tozeur - Tunisia
tunis,36.80277814,10.1796781,Tunisia,Tunis,1,tunis - Tunis - Tunisia
zaghouan,36.39999616,10.14699661,Tunisia,Zaghouan,1,zaghouan - Zaghouan - Tunisia
adana,36.99498863,35.32000403,Turkey,Adana,2,adana - Adana - Turkey
adiyaman,37.77039349,38.27992672,Turkey,Adiyaman,2,adiyaman - Adiyaman - Turkey
afyon,38.75038535,30.55001094,Turkey,Afyon,2,afyon - Afyon - Turkey
agri,39.71983522,43.05131506,Turkey,Agri,2,agri - Agri - Turkey
amasya,40.65368003,35.83304765,Turkey,Amasya,2,amasya - Amasya - Turkey
polatli,39.58415875,32.14722611,Turkey,Ankara,2,polatli - Ankara - Turkey
ankara,39.92723859,32.86439164,Turkey,Ankara,2,ankara - Ankara - Turkey
antalya,36.88998212,30.69997595,Turkey,Antalya,2,antalya - Antalya - Turkey
artvin,41.18300114,41.81799654,Turkey,Artvin,2,artvin - Artvin - Turkey
aydin,37.8499752,27.85002071,Turkey,Aydin,2,aydin - Aydin - Turkey
soke,37.75122154,27.41025427,Turkey,Aydin,2,soke - Aydin - Turkey
balikesir,39.6503821,27.89001827,Turkey,Balikesir,2,balikesir - Balikesir - Turkey
batman,37.89041201,41.14001054,Turkey,Batman,2,batman - Batman - Turkey
bilecik,40.14999902,29.9829966,Turkey,Bilecik,2,bilecik - Bilecik - Turkey
bingol,38.88500404,40.49800256,Turkey,Bing?l,2,bingol - Bing?l - Turkey
bitlis,38.39400012,42.12299765,Turkey,Bitlis,2,bitlis - Bitlis - Turkey
tatvan,38.50657595,42.2815946,Turkey,Bitlis,2,tatvan - Bitlis - Turkey
bolu,40.73625897,31.60612219,Turkey,Bolu,2,bolu - Bolu - Turkey
burdur,37.71666011,30.28333554,Turkey,Burdur,2,burdur - Burdur - Turkey
bursa,40.1999868,29.06999792,Turkey,Bursa,2,bursa - Bursa - Turkey
canakkale,40.14593325,26.4063879,Turkey,?anakkale,2,canakkale - ?anakkale - Turkey
cankiri,40.60700101,33.62100359,Turkey,?ankiri,2,cankiri - ?ankiri - Turkey
corum,40.5199931,34.95000077,Turkey,?orum,2,corum - ?orum - Turkey
denizli,37.77039349,29.08002315,Turkey,Denizli,2,denizli - Denizli - Turkey
diyarbakir,37.92043601,40.23004024,Turkey,Diyarbakir,2,diyarbakir - Diyarbakir - Turkey
edirne,41.67043968,26.56999548,Turkey,Edirne,2,edirne - Edirne - Turkey
elazig,38.67997622,39.22999792,Turkey,Elazig,2,elazig - Elazig - Turkey
erzincan,39.75264976,39.49277258,Turkey,Erzincan,2,erzincan - Erzincan - Turkey
erzurum,39.92039146,41.29002722,Turkey,Erzurum,2,erzurum - Erzurum - Turkey
eskisehir,39.7949986,30.52996049,Turkey,Eskisehir,2,eskisehir - Eskisehir - Turkey
kilis,36.7204059,37.11999752,Turkey,Gaziantep,2,kilis - Gaziantep - Turkey
gaziantep,37.07498374,37.38499426,Turkey,Gaziantep,2,gaziantep - Gaziantep - Turkey
giresun,40.91300115,38.39000452,Turkey,Giresun,2,giresun - Giresun - Turkey
gumushane,40.46400013,39.48399962,Turkey,G?m?shane,2,gumushane - G?m?shane - Turkey
hakkari,37.57443646,43.7408337,Turkey,Hakkari,2,hakkari - Hakkari - Turkey
antioch,36.23333409,36.11667656,Turkey,Hatay,2,antioch - Hatay - Turkey
samandagi,36.11705772,35.93329993,Turkey,Hatay,2,samandagi - Hatay - Turkey
hatay,36.2303583,36.12000688,Turkey,Hatay,2,hatay - Hatay - Turkey
iskenderun,36.58041445,36.17002966,Turkey,Hatay,2,iskenderun - Hatay - Turkey
isparta,37.76998008,30.52996049,Turkey,Isparta,2,isparta - Isparta - Turkey
istanbul,41.10499615,29.01000159,Turkey,Istanbul,2,istanbul - Istanbul - Turkey
izmir,38.43614968,27.15179401,Turkey,Izmir,2,izmir - Izmir - Turkey
kahramanmaras,37.60998985,36.94502112,Turkey,K. Maras,2,kahramanmaras - K. Maras - Turkey
karaman,37.18154055,33.21501623,Turkey,Karaman,2,karaman - Karaman - Turkey
kars,40.60846315,43.09746212,Turkey,Kars,2,kars - Kars - Turkey
kastamonu,41.38900215,33.78300349,Turkey,Kastamonu,2,kastamonu - Kastamonu - Turkey
kayseri,38.73495994,35.49001949,Turkey,Kayseri,2,kayseri - Kayseri - Turkey
kirikkale,39.85036989,33.52998409,Turkey,Kinkkale,2,kirikkale - Kinkkale - Turkey
kirklareli,41.74299917,27.22599962,Turkey,Kirklareli,2,kirklareli - Kirklareli - Turkey
luleburgaz,41.40665733,27.35521887,Turkey,Kirklareli,2,luleburgaz - Kirklareli - Turkey
kirsehir,39.14199917,34.1710026,Turkey,Kirsehir,2,kirsehir - Kirsehir - Turkey
izmit,40.77602399,29.93061723,Turkey,Kocaeli,2,izmit - Kocaeli - Turkey
eregli,37.50627525,34.05165767,Turkey,Konya,2,eregli - Konya - Turkey
konya,37.87501243,32.47500972,Turkey,Konya,2,konya - Konya - Turkey
kutahya,39.42000856,29.92999711,Turkey,K?tahya,2,kutahya - K?tahya - Turkey
malatya,38.37043439,38.30002885,Turkey,Malatya,2,malatya - Malatya - Turkey
manisa,38.63039268,27.43996822,Turkey,Manisa,2,manisa - Manisa - Turkey
nusaybin,37.07498374,41.21835201,Turkey,Mardin,2,nusaybin - Mardin - Turkey
mardin,37.31150677,40.74272213,Turkey,Mardin,2,mardin - Mardin - Turkey
icel,36.79998761,34.61999508,Turkey,Mersin,2,icel - Mersin - Turkey
tarsus,36.9203937,34.87997921,Turkey,Mersin,2,tarsus - Mersin - Turkey
mugla,37.21637046,28.36389115,Turkey,Mugla,2,mugla - Mugla - Turkey
mus,38.74901593,41.49693966,Turkey,Mus,2,mus - Mus - Turkey
nevsehir,38.62400404,34.72399852,Turkey,Nevsehir,2,nevsehir - Nevsehir - Turkey
nigde,37.97600412,34.69400163,Turkey,Nigde,2,nigde - Nigde - Turkey
ordu,41.00042889,37.8699259,Turkey,Ordu,2,ordu - Ordu - Turkey
rize,41.02084108,40.52185705,Turkey,Rize,2,rize - Rize - Turkey
sakarya,40.76666114,30.40000251,Turkey,Sakarya,2,sakarya - Sakarya - Turkey
adapazari,40.79997601,30.4150321,Turkey,Sakarya,2,adapazari - Sakarya - Turkey
bafra,41.56817202,35.90689327,Turkey,Samsun,2,bafra - Samsun - Turkey
samsun,41.27999839,36.34366247,Turkey,Samsun,2,samsun - Samsun - Turkey
sanliurfa,37.16999086,38.79498572,Turkey,Sanliurfa,2,sanliurfa - Sanliurfa - Turkey
siirt,37.94400007,41.93299858,Turkey,Siirt,2,siirt - Siirt - Turkey
sinop,42.02299802,35.1530015,Turkey,Sinop,2,sinop - Sinop - Turkey
sivas,39.74541506,37.03498979,Turkey,Sivas,2,sivas - Sivas - Turkey
tekirdag,40.99086875,27.50998979,Turkey,Tekirdag,2,tekirdag - Tekirdag - Turkey
tokat,40.30599617,36.56300452,Turkey,Tokat,2,tokat - Tokat - Turkey
trabzon,40.97999086,39.71999385,Turkey,Trabzon,2,trabzon - Trabzon - Turkey
tunceli,39.11670002,39.5333015,Turkey,Tunceli,2,tunceli - Tunceli - Turkey
usak,38.68036379,29.4200024,Turkey,Usak,2,usak - Usak - Turkey
van,38.49543968,43.39997595,Turkey,Van,2,van - Van - Turkey
yozgat,39.81799809,34.81499749,Turkey,Yozgat,2,yozgat - Yozgat - Turkey
karabuk,41.20000327,32.60001501,Turkey,Zinguldak,2,karabuk - Zinguldak - Turkey
zonguldak,41.43037681,31.78001339,Turkey,Zinguldak,2,zonguldak - Zinguldak - Turkey
tejen,37.37860862,60.49603837,Turkmenistan,Ahal,5,tejen - Ahal - Turkmenistan
buzmeyin,38.05166831,58.21002803,Turkmenistan,Ahal,5,buzmeyin - Ahal - Turkmenistan
kaka,37.35034161,59.60002071,Turkmenistan,Ahal,5,kaka - Ahal - Turkmenistan
ashgabat,37.94999493,58.38329911,Turkmenistan,Ahal,5,ashgabat - Ahal - Turkmenistan
gyzlarbat,38.97553957,56.27779455,Turkmenistan,Balkan,5,gyzlarbat - Balkan - Turkmenistan
celeken,39.43615488,53.12259119,Turkmenistan,Balkan,5,celeken - Balkan - Turkmenistan
balkanabat,39.51238019,54.36493974,Turkmenistan,Balkan,5,balkanabat - Balkan - Turkmenistan
turkmenbasy,40.02304669,52.96967606,Turkmenistan,Balkan,5,turkmenbasy - Balkan - Turkmenistan
atamyrat,37.82480878,65.19973059,Turkmenistan,Chardzhou,5,atamyrat - Chardzhou - Turkmenistan
turkmenabat,39.11000165,63.58003617,Turkmenistan,Chardzhou,5,turkmenabat - Chardzhou - Turkmenistan
mary,37.6000163,61.83332108,Turkmenistan,Mary,5,mary - Mary - Turkmenistan
koneurgench,42.31665346,59.16666215,Turkmenistan,Tashauz,5,koneurgench - Tashauz - Turkmenistan
dasoguz,41.83999005,59.96495967,Turkmenistan,Tashauz,5,dasoguz - Tashauz - Turkmenistan
grand turk,21.46642743,-71.1359786,Turks and Caicos Islands,,0,grand turk -  - Turks and Caicos Islands
funafuti,-8.51665199,179.2166471,Tuvalu,,0,funafuti -  - Tuvalu
adjumani,3.3613889,31.8097222,Uganda,Adjumani,3,adjumani - Adjumani - Uganda
arua,3.020369892,30.90001542,Uganda,Arua Municipality,3,arua - Arua Municipality - Uganda
gulu,2.779996967,32.28003454,Uganda,Aswa,3,gulu - Aswa - Uganda
bombo,0.583299106,32.53329952,Uganda,Bamunanika,3,bombo - Bamunanika - Uganda
sironko,1.25,34.3,Uganda,Budadiri,3,sironko - Budadiri - Uganda
mbale,1.090410175,34.1699967,Uganda,Bungokho,3,mbale - Bungokho - Uganda
busia,0.4544444,34.0758333,Uganda,Busia,3,busia - Busia - Uganda
mityana,0.400426452,32.05002274,Uganda,Busujju,3,mityana - Busujju - Uganda
iganga,0.6091667,33.4686111,Uganda,Iganga,3,iganga - Iganga - Uganda
jinja,0.44042401,33.19992672,Uganda,Jinja,3,jinja - Jinja - Uganda
kaabong,3.520391051,34.12002559,Uganda,Kaabong,3,kaabong - Kaabong - Uganda
kabale,-1.24960203,29.97996822,Uganda,Kabale,3,kabale - Kabale - Uganda
fort portal,0.671004121,30.27500162,Uganda,Kabarole,3,fort portal - Kabarole - Uganda
kaberamaido,1.7388889,33.1594444,Uganda,Kaberamaido,3,kaberamaido - Kaberamaido - Uganda
kalangala,-0.3088889,32.225,Uganda,Kalangala,3,kalangala - Kalangala - Uganda
kampala,0.316658955,32.58332353,Uganda,Kampala,3,kampala - Kampala - Uganda
kamuli,0.9472222,33.1197222,Uganda,Kamuli,3,kamuli - Kamuli - Uganda
katwe,-0.12961871,29.92002356,Uganda,Kasese,3,katwe - Kasese - Uganda
kasese,0.232478047,29.98828813,Uganda,Kasese,3,kasese - Kasese - Uganda
mbarara,-0.59961586,30.65000484,Uganda,Kashari,3,mbarara - Kashari - Uganda
kayunga,0.7025,32.8886111,Uganda,Kayunga,3,kayunga - Kayunga - Uganda
kibale,0.8,31.0666667,Uganda,Kibale,3,kibale - Kibale - Uganda
kiboga,0.9161111,31.7741667,Uganda,Kiboga,3,kiboga - Kiboga - Uganda
kisoro,-1.3538889,29.6983333,Uganda,Kisoro,3,kisoro - Kisoro - Uganda
kitgum,3.300404479,32.87002437,Uganda,Kitgum,3,kitgum - Kitgum - Uganda
kumi,1.4608333,33.9361111,Uganda,Kumi,3,kumi - Kumi - Uganda
lira,2.260390441,32.89002315,Uganda,Lira,3,lira - Lira - Uganda
masaka,-0.3296065,31.7299906,Uganda,Masaka,3,masaka - Masaka - Uganda
masindi,1.6744444,31.715,Uganda,Masindi,3,masindi - Masindi - Uganda
masindi-port,1.700398782,32.06991817,Uganda,Masindi,3,masindi-port - Masindi - Uganda
moroto,2.540347513,34.63999385,Uganda,Moroto,3,moroto - Moroto - Uganda
moyo,3.650408955,31.72001705,Uganda,Moyo,3,moyo - Moyo - Uganda
mpigi,0.225,32.3136111,Uganda,Mpigi,3,mpigi - Mpigi - Uganda
mubende,0.590440693,31.37001257,Uganda,Mubende,3,mubende - Mubende - Uganda
nakasongola,1.3088889,32.4563889,Uganda,Nakasongola,3,nakasongola - Nakasongola - Uganda
nebbi,2.4758333,31.1025,Uganda,Nebbi,3,nebbi - Nebbi - Uganda
pakwach,2.470377623,31.47998002,Uganda,Nebbi,3,pakwach - Nebbi - Uganda
ntungamo,-0.8794444,30.2641667,Uganda,Ntungamo,3,ntungamo - Ntungamo - Uganda
pallisa,1.145,33.7094444,Uganda,Pallisa,3,pallisa - Pallisa - Uganda
soroti,1.710398172,33.60000565,Uganda,Soroti,3,soroti - Soroti - Uganda
tororo,0.710381692,34.1699967,Uganda,Tororo,3,tororo - Tororo - Uganda
katakwi,1.8911111,33.9661111,Uganda,Usuk,3,katakwi - Usuk - Uganda
entebbe,0.060395527,32.46002356,Uganda,Wakiso,3,entebbe - Wakiso - Uganda
uman,48.75429669,30.2109102,Ukraine,Cherkasy,2,uman - Cherkasy - Ukraine
cherkasy,49.43472028,32.07090002,Ukraine,Cherkasy,2,cherkasy - Cherkasy - Ukraine
chernihiv,51.50492983,31.3015413,Ukraine,Chernihiv,2,chernihiv - Chernihiv - Ukraine
nizhyn,51.0540788,31.89029089,Ukraine,Chernihiv,2,nizhyn - Chernihiv - Ukraine
chernivtsi,48.30530601,25.92155961,Ukraine,Chernivtsi,2,chernivtsi - Chernivtsi - Ukraine
dzhankoy,45.71704022,34.4000085,Ukraine,Crimea,2,dzhankoy - Crimea - Ukraine
yevpatoriya,45.19689109,33.36306921,Ukraine,Crimea,2,yevpatoriya - Crimea - Ukraine
kerch,45.36850852,36.4880981,Ukraine,Crimea,2,kerch - Crimea - Ukraine
simferopol,44.94915428,34.0987349,Ukraine,Crimea,2,simferopol - Crimea - Ukraine
kherson,46.63253718,32.60066489,Ukraine,Crimea,2,kherson - Crimea - Ukraine
yalta,44.49931093,34.15940303,Ukraine,Crimea,2,yalta - Crimea - Ukraine
sevastapol,44.59997662,33.46497514,Ukraine,Crimea,2,sevastapol - Crimea - Ukraine
kryvyy rih,47.92832644,33.34498246,Ukraine,Dnipropetrovs'k,2,kryvyy rih - Dnipropetrovs'k - Ukraine
nikopol,47.56659141,34.40620967,Ukraine,Dnipropetrovs'k,2,nikopol - Dnipropetrovs'k - Ukraine
dnipropetrovsk,48.47997235,35.00002356,Ukraine,Dnipropetrovs'k,2,dnipropetrovsk - Dnipropetrovs'k - Ukraine
makiyivka,48.02966392,37.97462235,Ukraine,Donets'k,2,makiyivka - Donets'k - Ukraine
horlivka,48.29964744,38.05466915,Ukraine,Donets'k,2,horlivka - Donets'k - Ukraine
kramatorsk,48.71936342,37.53439083,Ukraine,Donets'k,2,kramatorsk - Donets'k - Ukraine
mariupol,47.09618085,37.55619828,Ukraine,Donets'k,2,mariupol - Donets'k - Ukraine
donetsk,48.00000165,37.82998002,Ukraine,Donets'k,2,donetsk - Donets'k - Ukraine
ivano-frankivsk,48.93475079,24.70938554,Ukraine,Ivano-Frankivs'k,2,ivano-frankivsk - Ivano-Frankivs'k - Ukraine
kupyansk,49.72178286,37.59805619,Ukraine,Kharkiv,2,kupyansk - Kharkiv - Ukraine
kharkiv,49.99998293,36.25002478,Ukraine,Kharkiv,2,kharkiv - Kharkiv - Ukraine
khmelnytskyy,49.42492759,27.00154537,Ukraine,Khmel'nyts'kyy,2,khmelnytskyy - Khmel'nyts'kyy - Ukraine
kamyanets-podilskyy,48.68430096,26.58089921,Ukraine,Khmel'nyts'kyy,2,kamyanets-podilskyy - Khmel'nyts'kyy - Ukraine
brovary,50.49431968,30.78090124,Ukraine,Kiev,2,brovary - Kiev - Ukraine
bila tserkva,49.77431195,30.13091508,Ukraine,Kiev,2,bila tserkva - Kiev - Ukraine
chernobyl,51.38940716,30.09887569,Ukraine,Kiev,2,chernobyl - Kiev - Ukraine
kiev,50.43336733,30.51662797,Ukraine,Kiev,2,kiev - Kiev - Ukraine
kirovohrad,48.50405357,32.26029415,Ukraine,Kirovohrad,2,kirovohrad - Kirovohrad - Ukraine
lysychansk,48.92041058,38.42735958,Ukraine,Luhans'k,2,lysychansk - Luhans'k - Ukraine
luhansk,48.56976015,39.33438432,Ukraine,Luhans'k,2,luhansk - Luhans'k - Ukraine
drohobych,49.34436403,23.49938188,Ukraine,L'viv,2,drohobych - L'viv - Ukraine
lvov,49.83498008,24.02999548,Ukraine,L'viv,2,lvov - L'viv - Ukraine
mykolayiv,46.96773907,31.984342,Ukraine,Mykolayiv,2,mykolayiv - Mykolayiv - Ukraine
voznesensk,47.55036501,31.33332231,Ukraine,Mykolayiv,2,voznesensk - Mykolayiv - Ukraine
illichivsk,46.30000205,30.66659298,Ukraine,Odessa,2,illichivsk - Odessa - Ukraine
izmayil,45.35034426,28.83735063,Ukraine,Odessa,2,izmayil - Odessa - Ukraine
poltava,49.57403994,34.57028235,Ukraine,Poltava,2,poltava - Poltava - Ukraine
kremenchuk,49.08352724,33.42962846,Ukraine,Poltava,2,kremenchuk - Poltava - Ukraine
rivne,50.61658612,26.25280554,Ukraine,Rivne,2,rivne - Rivne - Ukraine
konotop,51.24238771,33.20902177,Ukraine,Sumy,2,konotop - Sumy - Ukraine
shostka,51.87340863,33.47965124,Ukraine,Sumy,2,shostka - Sumy - Ukraine
sumy,50.92429344,34.78086381,Ukraine,Sumy,2,sumy - Sumy - Ukraine
ternopil,49.53598024,25.5821488,Ukraine,Ternopil',2,ternopil - Ternopil' - Ukraine
uzhgorod,48.62998903,22.25000077,Ukraine,Transcarpathia,2,uzhgorod - Transcarpathia - Ukraine
vinnytsya,49.22537905,28.48155839,Ukraine,Vinnytsya,2,vinnytsya - Vinnytsya - Ukraine
lutsk,50.7471983,25.33337846,Ukraine,Volyn,2,lutsk - Volyn - Ukraine
kovel,51.21706626,24.71662024,Ukraine,Volyn,2,kovel - Volyn - Ukraine
berdyansk,46.75682172,36.78683956,Ukraine,Zaporizhzhya,2,berdyansk - Zaporizhzhya - Ukraine
melitopol,46.83782452,35.37746822,Ukraine,Zaporizhzhya,2,melitopol - Zaporizhzhya - Ukraine
zaporizhzhya,47.85729718,35.17680863,Ukraine,Zaporizhzhya,2,zaporizhzhya - Zaporizhzhya - Ukraine
korosten,50.95041587,28.65002356,Ukraine,Zhytomyr,2,korosten - Zhytomyr - Ukraine
zhytomyr,50.24557517,28.66216752,Ukraine,Zhytomyr,2,zhytomyr - Zhytomyr - Ukraine
al ayn,24.2304706,55.73999792,United Arab Emirates,Abu Dhabi,4,al ayn - Abu Dhabi - United Arab Emirates
abu dhabi,24.46668357,54.36659338,United Arab Emirates,Abu Dhabi,4,abu dhabi - Abu Dhabi - United Arab Emirates
jabal ali,24.97623903,55.01074011,United Arab Emirates,Dubay,4,jabal ali - Dubay - United Arab Emirates
dubai,25.22999615,55.27997432,United Arab Emirates,Dubay,4,dubai - Dubay - United Arab Emirates
al fujayrah,25.12343935,56.33748083,United Arab Emirates,Fujayrah,4,al fujayrah - Fujayrah - United Arab Emirates
ras al khaymah,25.79153811,55.94277624,United Arab Emirates,Ras Al Khaymah,4,ras al khaymah - Ras Al Khaymah - United Arab Emirates
sharjah,25.37138287,55.40647823,United Arab Emirates,Sharjah,4,sharjah - Sharjah - United Arab Emirates
umm al qaywayn,25.56527285,55.55334265,United Arab Emirates,Umm Al Qaywayn,4,umm al qaywayn - Umm Al Qaywayn - United Arab Emirates
lerwick,60.15003522,-1.1499921,United Kingdom,Aberdeen,0,lerwick - Aberdeen - United Kingdom
bath,51.3837486,-2.35002221,United Kingdom,Bath and North East Somerset,0,bath - Bath and North East Somerset - United Kingdom
belfast,54.60001223,-5.96003442,United Kingdom,Belfast,0,belfast - Belfast - United Kingdom
bournemouth,50.72999005,-1.90004968,United Kingdom,Bournemouth,0,bournemouth - Bournemouth - United Kingdom
brighton,50.83034568,-0.1699744,United Kingdom,Brighton and Hove,0,brighton - Brighton and Hove - United Kingdom
cambridge,52.20039125,0.116623086,United Kingdom,Cambridgeshire,0,cambridge - Cambridgeshire - United Kingdom
cardiff,51.49999473,-3.22500757,United Kingdom,Cardiff,0,cardiff - Cardiff - United Kingdom
chester,53.20002016,-2.91998742,United Kingdom,Cheshire,0,chester - Cheshire - United Kingdom
penzance,50.13372154,-5.55003361,United Kingdom,Cornwall,0,penzance - Cornwall - United Kingdom
carlisle,54.87999514,-2.92998681,United Kingdom,Cumbria,0,carlisle - Cumbria - United Kingdom
londonderry,55.00037539,-7.33328393,United Kingdom,Derry,0,londonderry - Derry - United Kingdom
exeter,50.70040529,-3.52995019,United Kingdom,Devon,0,exeter - Devon - United Kingdom
